word,sentiment
"['화장실', '청소', '지지']",angry
"['축하', '기분']",happiness
"['미세', '미세먼지', '먼지', '때문', '감기', '마스크']",angry
"['그거', '효과', '하나']",angry
['선수'],happiness
"['그동안', '수고', '보상', '느낌']",happiness
"['오늘', '짭새', '구경']",neutral
['여럿'],happiness
[],neutral
"['요새', '사람']",neutral
"['상사', '상사때문', '때문']",neutral
['동의'],neutral
"['쓰레기', '쓰레기통', '이상한', '냄새']",disgust
"['저번', '저번주', '음식물', '쓰레기', '쓰레기통']",disgust
"['지금', '쓰레기', '냄새']",disgust
"['방향제', '건강']",disgust
['사람'],neutral
['큰일'],neutral
"['화장실', '청소', '곰팡이', '지지']",angry
"['생각', '테러']",neutral
[],neutral
['이상'],angry
"['그거', '효과']",angry
[],angry
"['혼자', '천사', '천사인척', '인척']",angry
['곰팡이'],angry
"['나한', '나한테']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['내가', '음식물', '쓰레기']",disgust
['이것'],disgust
"['지금', '우리', '방향제']",disgust
['덕분'],disgust
"['경찰', '짭새', '똑같애']",neutral
"['짭새', '경찰']",neutral
['새끼'],angry
"['상사고', '사고', '나발', '나한', '나한테']",angry
['진지'],neutral
"['완전', '미친놈']",angry
[],angry
['불만'],angry
"['오늘', '짭새들']",neutral
"['오늘', '날씨']",neutral
"['오늘', '짭새', '구경']",neutral
['사고'],neutral
[],neutral
['짭새'],neutral
"['오늘', '짭새']",neutral
"['이제', '경찰', '노력']",neutral
['다음'],neutral
"['오늘', '짭새', '구경']",neutral
"['오늘', '날씨', '바람', '선선']",neutral
['싸움'],neutral
"['경찰', '고생']",neutral
[],neutral
[],neutral
['경찰'],neutral
['나도'],neutral
"['오늘', '짭새', '구경']",neutral
[],neutral
['뉴스'],neutral
['뉴스'],neutral
['이야기'],happiness
"['저번', '마라톤', '대회', '성적']",happiness
"['경찰', '직업']",neutral
[],sadness
"['코로나', '때문', '재택', '근무', '우울']",sadness
['이야기'],happiness
['무기력'],sadness
"['비타민', '과일']",sadness
"['비타민', '과일']",sadness
"['요즘', '주식']",sadness
"['친구', '지금', '손해']",sadness
"['주식', '가격']",sadness
"['소리야', '내가', '손해']",sadness
"['친구', '주식', '가격']",sadness
"['짜장면', '벌레']",disgust
['짜장면'],disgust
"['짜장면', '벌레']",disgust
"['기분', '완전']",disgust
['사진'],disgust
"['짜장면', '벌레']",disgust
[],disgust
['프로젝트'],happiness
['파리'],disgust
"['이거', '신고', '신고할거', '할거', '거기']",disgust
"['전화', '완전', '지금']",disgust
['주말'],happiness
"['이거', '금전적', '전적', '보상']",disgust
['생각'],happiness
['프로젝트'],happiness
"['마무리', '거지']",happiness
[],sadness
[],happiness
['일도'],sadness
"['생각', '여행', '계획', '겠어']",happiness
['무기력'],sadness
[],sadness
"['요즘', '주식']",sadness
"['친구', '추천']",sadness
"['엘레베이터', '베이']",fear
"['나도', '이것', '합병']",sadness
['엘리베이터'],fear
"['코로나', '때문']",sadness
"['원래', '삼천원', '후반', '지금', '천원', '중반']",sadness
"['엘리베이터', '혼자']",fear
[],sadness
"['지금', '얘기']",fear
[],sadness
['무기력'],sadness
['조심'],fear
['운동'],sadness
"['이벤트', '당첨']",happiness
"['영상', '영상처리', '처리', '프로젝트']",happiness
"['한명', '당첨', '향수']",happiness
"['완전', '내가', '하나']",happiness
['엘리베이터'],fear
"['거라니', '라니', '내가']",happiness
"['논문', '발표', '완전']",happiness
"['당장', '친구', '전화', '겠다']",happiness
['다음'],happiness
"['엘레베이터', '베이']",fear
[],happiness
"['경우', '처음']",fear
[],fear
[],fear
"['해피', '산책']",surprise
"['해피', '목줄']",surprise
['사람'],surprise
"['사람', '해피', '다행']",surprise
"['이벤트', '당첨']",happiness
"['백화점', '향수', '이벤트']",happiness
"['지금', '엘리베이터']",fear
[],happiness
['향수'],happiness
"['지금', '학원', '엘레베이터', '베이', '정전']",fear
['정전'],fear
['비상벨'],fear
"['지금', '전화', '걱정']",fear
[],happiness
"['요즘', '주식']",sadness
['주식'],sadness
"['해피', '산책']",surprise
"['주식', '시작']",sadness
"['해피', '목줄']",surprise
"['전체적', '손해']",sadness
"['향수', '이벤트', '백화점', '당첨', '완전']",happiness
"['완전', '대박']",happiness
"['향순데', '완전', '고급', '냄새', '럭키', '오늘']",happiness
['목줄'],surprise
"['다음', '한번', '갈게']",happiness
"['해피', '산책']",surprise
['목줄'],surprise
"['병원', '병원가야', '가야']",surprise
['난리'],surprise
['지금'],surprise
"['축하', '기분']",happiness
"['축하', '기분']",happiness
"['마라톤', '기록', '갱신']",happiness
"['선수', '노력']",happiness
['선수'],happiness
['응원'],happiness
['크루'],happiness
"['화장실', '청소', '곰팡이', '지질']",angry
"['창문', '환기']",angry
"['미세', '미세먼지', '먼지', '때문']",angry
[],angry
"['상사', '상관', '새끼']",angry
"['상관', '내가']",angry
"['진짜', '어우']",angry
['겠어'],angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['얼마', '음식물', '쓰레기']",disgust
[],disgust
"['음식물', '급선무']",disgust
"['방향제', '주라']",disgust
"['오늘', '짭새', '구경']",neutral
"['지인', '추천']",sadness
['추천'],sadness
[],neutral
[],neutral
['명심'],neutral
"['축하', '기분']",happiness
"['마라톤', '대회', '신기록', '기록', '갱신']",happiness
"['오늘', '짭새', '구경']",neutral
"['결과', '행복']",happiness
['날씨'],neutral
"['화장실', '곰팡이']",angry
['환기'],angry
[],angry
['감사'],neutral
['효과'],angry
['어디'],angry
"['화장실', '청소', '곰팡이', '사라지']",angry
"['곰팡이', '제거제', '그거', '아이디어']",angry
['아이디어'],angry
"['음식물', '쓰레기', '냄새']",disgust
"['쓰레기', '쓰레기통', '냄새']",disgust
"['예전', '쓰레기', '때문']",disgust
['와야'],disgust
['냄새'],disgust
"['쓰레기', '쓰레기통', '냄새']",disgust
"['음식물', '쓰레기', '쓰레기때문', '때문', '냄새']",disgust
"['음식물', '쓰레기']",disgust
['방향제'],disgust
"['일단', '양초', '켜놔야', '놔야']",disgust
['새끼'],angry
[],angry
['기분'],angry
['꼴불견'],angry
[],angry
"['새끼', '거지', '나한', '나한테']",angry
['그새'],angry
"['기분', '나한', '나한테']",angry
"['완전', '정확', '나한', '나한테', '난리', '지랄']",angry
"['진짜', '회사']",angry
"['오늘', '짭새', '구경']",neutral
[],neutral
['기분'],neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
"['사람', '시비', '제재']",neutral
"['내가', '짭새', '경찰', '상관']",neutral
[],neutral
"['비하', '짭새']",neutral
"['나도', '시비']",neutral
['말꼬리'],neutral
['고생'],neutral
"['구경', '사람', '피해']",neutral
"['짭새', '구경']",neutral
"['오늘', '짭새', '구경']",neutral
"['짭새', '구경']",neutral
"['날씨', '짭새들']",neutral
['사건'],neutral
[],neutral
"['그것', '아무']",neutral
[],neutral
['짭새들'],neutral
['짭새들'],neutral
"['짭새', '구경']",neutral
[],neutral
['별일'],neutral
"['요새', '경찰', '출동']",neutral
"['교통', '교통사고', '사고']",neutral
['경찰'],neutral
['뉴스'],neutral
['고생'],neutral
[],sadness
"['요즘', '코로나', '코로나때문', '때문', '회사', '재택', '재택근무', '근무', '전환']",sadness
"['나도', '이제', '코로나']",sadness
"['완전', '무기력', '요즘', '낮잠', '자가', '자체']",sadness
['걱정'],sadness
['요즘'],sadness
"['요즘', '코로나', '코로나때문', '때문', '완전']",sadness
['완전'],sadness
"['겠다', '운동']",sadness
"['이벤트', '당첨']",happiness
"['백화점', '향수', '이벤트']",happiness
[],happiness
"['완전', '마음']",happiness
['다음'],happiness
"['화장실', '청소', '곰팡이']",angry
[],angry
"['환기', '창문']",angry
['효과'],angry
[],angry
['프로젝트'],happiness
['주말'],happiness
['기분'],happiness
"['친구', '그거']",happiness
"['여행', '어디']",happiness
"['짜장면', '벌레']",disgust
['완전'],disgust
[],disgust
[],disgust
"['이거', '환불']",disgust
"['해피', '산책']",surprise
"['해피', '목줄', '도망']",surprise
[],surprise
['아무'],surprise
['해피'],surprise
"['요즘', '주식']",sadness
"['친구', '추천']",sadness
[],sadness
[],sadness
['친구'],sadness
[],sadness
"['코로나', '때문']",sadness
[],sadness
['아무것'],sadness
['아무것'],sadness
['엘리베이터'],fear
"['타고', '정전']",fear
['비상벨'],fear
[],fear
['사람'],fear
"['축하', '기분']",happiness
"['십키로', '키로', '마라톤', '기록', '갱신']",happiness
['기분'],happiness
"['기록', '갱신할려']",happiness
['혼자'],happiness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['며칠', '음식물', '쓰레기']",disgust
[],disgust
"['방향제', '환기', '해야']",disgust
[],disgust
"['오늘', '짭새', '구경']",neutral
['경찰차'],neutral
['짭새'],neutral
['신기'],neutral
"['미안', '다음', '구경']",neutral
"['오늘', '짭새', '구경']",neutral
['경찰차'],neutral
"['경찰차', '신기']",neutral
['아무'],neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
['아무'],neutral
['경찰차'],neutral
['강도'],neutral
[],neutral
['회사'],angry
[],angry
"['나한', '나한테']",angry
"['새끼', '이야기']",angry
['프로젝트'],happiness
[],happiness
['여행가'],happiness
"['오늘', '중국집', '짜장면', '벌레']",disgust
"['완전', '중국집', '사장님', '환불']",disgust
"['사진', '생각', '대신', '사장님', '사과', '서비스']",disgust
[],disgust
['기분'],disgust
"['짜장면', '벌레']",disgust
['짜장면'],disgust
['겠어'],disgust
['사진'],disgust
['프로젝트'],happiness
"['마지막', '검사']",happiness
"['내가', '답변']",happiness
"['그것', '생각']",happiness
"['요즘', '코로나', '우울']",sadness
"['계속', '업무', '화상', '화상채팅', '채팅']",sadness
"['무기력', '마음']",sadness
[],sadness
[],sadness
['프로젝트'],happiness
[],sadness
[],sadness
"['지금', '친구']",happiness
['엘리베이터'],fear
"['엘레베이터', '베이']",fear
"['장난', '무리', '대답']",fear
"['짜장면', '벌레']",disgust
"['이거', '하루', '식사', '기분', '망햿잖']",disgust
['프로젝트'],happiness
"['사진', '사장']",disgust
"['그거', '내가', '보상']",disgust
['조치'],disgust
"['오늘', '저녁', '구들']",happiness
[],sadness
"['코로나', '때문', '아무것']",sadness
[],sadness
"['해피', '산책']",surprise
"['무기력', '무엇']",sadness
['운동'],sadness
[],sadness
"['지금', '사고']",fear
"['축하', '기분']",happiness
['엘리베이터'],fear
"['기록', '갱신']",happiness
['기록'],happiness
"['요즘', '전염병']",sadness
"['평소', '크루']",happiness
['버튼'],fear
[],surprise
[],happiness
['혼자'],fear
[],fear
[],fear
"['운동', '해야']",sadness
"['요즘', '주식']",sadness
"['향수', '당첨']",happiness
"['이벤트', '당첨']",happiness
[],happiness
[],sadness
"['여행', '선물', '마음']",happiness
[],happiness
[],happiness
"['화장실', '환풍기']",angry
"['엘레베이터', '베이']",fear
"['해피', '산책']",surprise
"['자세', '상황', '불이']",fear
['냄새'],surprise
[],fear
"['쓰레기', '쓰레기통', '냄새']",disgust
['얼굴'],surprise
"['아이', '선수']",happiness
[],fear
['지금'],surprise
"['결승선', '도착', '행복']",happiness
"['축하', '기분']",happiness
"['마라톤', '완주']",happiness
"['에이', '추어지', '어지', '선수']",happiness
['주식'],sadness
"['친구', '나도']",sadness
"['동안', '마지막', '기분']",happiness
[],angry
[],angry
[],sadness
"['향수', '이벤트', '당첨']",happiness
"['혼자', '당첨']",happiness
['평소'],happiness
"['요즘', '주식']",sadness
"['다음', '소개']",happiness
['주변'],sadness
"['오늘', '짭새', '구경']",neutral
"['삼성', '삼성전자', '전자']",sadness
['변동'],sadness
[],sadness
[],neutral
[],neutral
"['화장실', '청소', '곰팡이', '지질']",angry
"['환기', '때문']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
[],neutral
['발생'],neutral
"['구매', '생각']",angry
"['곰팡이', '제거제', '오늘', '청소', '지기']",angry
[],neutral
[],neutral
"['쓰레기', '쓰레기통', '지금', '냄새']",disgust
"['해피', '산책']",surprise
"['해피', '목줄']",surprise
"['오늘', '짭새', '구경']",neutral
"['방향제', '추천']",disgust
[],surprise
"['사고', '무엇']",neutral
[],surprise
[],neutral
"['얘기', '사람', '하면서', '나한', '나한테']",angry
"['새끼', '나한', '나한테']",angry
['미안'],angry
['정확'],angry
['거잖'],angry
"['짭새', '구경']",neutral
"['짭새', '경찰', '구경']",neutral
"['하루', '하루종일', '종일']",disgust
['하해'],neutral
[],neutral
"['아이', '씨발', '선비']",neutral
"['오늘', '짭새', '구경']",neutral
"['새끼', '나한', '나한테', '지랄']",angry
"['짭새', '얘기']",neutral
[],neutral
"['행동', '상사', '취급']",angry
['세상'],neutral
"['화장실', '청소', '곰팡이']",angry
"['창문', '환기']",angry
"['오늘', '짭새', '구경']",neutral
"['소매치기', '사건']",neutral
['큰일'],neutral
[],angry
['구매'],angry
"['뉴스', '정도']",neutral
['경찰'],neutral
['축하'],happiness
"['축하', '기분']",happiness
"['마라톤', '기록', '갱신']",happiness
['정도'],happiness
"['오우', '주먹다짐', '그거', '큰일', '경찰']",neutral
['기분'],happiness
['혼자'],happiness
"['요즘', '주식']",sadness
"['친구', '추천']",sadness
[],sadness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['음식물', '쓰레기']",disgust
['냄새'],disgust
[],disgust
[],disgust
"['새끼', '나한', '나한테']",angry
['새끼'],angry
[],angry
[],angry
"['상사', '얘기']",angry
"['오늘', '짭새', '구경']",neutral
[],neutral
['꼰대'],neutral
[],neutral
['날씨'],neutral
['교통사고'],neutral
['경찰'],neutral
[],neutral
"['짭새', '구경']",neutral
[],neutral
"['카메라', '보이', '보이더', '뉴스']",neutral
['해결'],neutral
"['축하', '기분']",happiness
"['이번', '내가', '마라톤', '대회', '성적']",happiness
"['정식', '운동', '선수', '나름', '연습', '보람']",happiness
"['시간', '연습', '결실', '순간', '감격적']",happiness
"['축하', '대화', '기분']",happiness
[],sadness
"['요즘', '코로나', '때문']",sadness
"['자장면', '벌레']",disgust
['공감'],sadness
"['음식', '벌레', '기분']",disgust
"['우리', '중국집', '실망']",disgust
"['사진', '중국집', '연락', '답장', '오진']",disgust
"['얘기', '마음']",disgust
"['이벤트', '당첨']",happiness
"['내가', '쓸모', '사람']",sadness
['무기력'],sadness
"['최종', '발표']",happiness
"['이야기', '거지', '덕분', '기분']",happiness
['프로젝트'],happiness
[],happiness
"['오랫동안', '고생', '조금', '휴식']",happiness
['엘리베이터'],fear
"['엘레베이터', '베이']",fear
"['그것', '생각']",happiness
"['상황', '상황인진', '인진', '엘리베이터', '정전']",fear
['혼자'],fear
"['그거', '방법', '여행']",happiness
['처음'],fear
[],fear
[],fear
"['혼자', '대화', '다행']",fear
[],fear
"['짜장면', '벌레']",disgust
[],disgust
[],sadness
"['향수', '향수매장', '매장', '한명', '생각']",happiness
"['요즘', '코로나', '코로나땜', '진짜', '무기력', '기분']",sadness
['내가'],happiness
['엘리베이터'],fear
"['회사', '재택근무', '사람', '하나']",sadness
"['학교', '근처', '건물']",fear
"['마음', '기분']",happiness
"['자유', '요즘', '진짜', '무기력']",sadness
"['비상벨', '아무']",fear
"['사진', '리뷰', '게시판', '후기']",disgust
[],happiness
[],fear
"['생각', '일단']",sadness
['식욕'],disgust
"['근데', '정신적']",fear
[],disgust
"['새끼', '나한', '나한테']",angry
"['이벤트', '당첨']",happiness
"['짜장면', '벌레']",disgust
"['백화점', '향수', '이벤트', '평소', '거여', '응모']",happiness
['내가'],angry
[],disgust
"['당첨자', '기대']",happiness
['한데'],angry
"['사진', '컴플레인', '플레인']",disgust
"['이벤트', '당첨']",happiness
[],angry
['대화'],happiness
"['이벤트', '기분']",happiness
['마음'],disgust
"['지금', '항의', '전화', '해볼려']",disgust
['내가'],happiness
"['해피', '산책']",surprise
['프로젝트'],happiness
"['이벤트', '당첨']",happiness
"['완전', '해방', '구들']",happiness
"['학교', '이벤트', '완전', '기분']",happiness
['구들'],happiness
['엘리베이터'],fear
[],happiness
"['해피', '목줄']",surprise
"['내가', '완전']",happiness
"['하면서', '엘리베이터', '불도']",fear
[],happiness
['큰일'],surprise
"['불도', '완전', '고립']",fear
"['요즘', '코로나', '때문', '산책', '오랜만', '기분']",surprise
[],fear
"['날씨', '주변', '사람']",surprise
[],fear
"['산책', '해피', '목줄']",surprise
"['그럴려', '친구']",happiness
['목줄'],surprise
['다행'],surprise
['여행'],happiness
"['나도', '조심', '겠어']",surprise
"['화장실', '청소', '곰팡이', '지지']",angry
"['짜장면', '벌레']",disgust
"['해피', '일은']",surprise
"['자취방', '창문', '환기']",angry
"['완전', '기분']",disgust
"['사진', '이거', '어디']",disgust
"['환기', '미세', '미세먼지', '먼지', '때문']",angry
['사진'],disgust
"['지금', '세제', '청소', '그거', '생각']",angry
['사진'],disgust
"['오늘', '마트']",angry
[],sadness
"['해피', '산책']",surprise
['코로나'],sadness
"['오랜만', '산책', '목줄']",surprise
"['축하', '기분']",happiness
"['스트레스', '방법']",sadness
"['내가', '마라톤', '이번', '기록', '신기록']",happiness
"['해피', '무사', '거지']",surprise
"['선수급', '수급', '일반인', '정도']",happiness
"['무기력', '기운']",sadness
"['오랜만', '산책']",surprise
"['화장실', '청소', '곰팡이', '지질']",angry
"['방법', '추천']",sadness
['동안'],happiness
"['새끼', '나한', '나한테']",angry
['창문'],angry
['짜증'],angry
"['사람', '사고']",surprise
"['우리', '동아리', '회정']",happiness
['청소'],angry
"['방법', '그거', '어디']",angry
"['연구', '연구결과', '결과', '처음', '이야기']",angry
"['구매', '생각', '완전']",angry
[],angry
"['상사', '내가']",angry
['엘리베이터'],fear
"['요즘', '주식']",sadness
"['정전', '엘리베이터']",fear
"['지인', '이거', '주식']",sadness
[],fear
['프로젝트'],happiness
"['친구', '추천']",sadness
"['오늘', '짭새', '구경']",neutral
['완전'],happiness
[],fear
"['음악', '저작권', '관련', '주식']",sadness
"['요즘', '주식']",sadness
"['이번', '프로젝트', '마무리', '다음', '계획']",happiness
"['이상', '단어', '미안']",neutral
['여기'],fear
"['소개', '생각']",sadness
"['완전', '생각']",happiness
"['오늘', '경찰', '동네']",neutral
"['확인', '친구', '이것']",sadness
"['여행', '계획', '봐야']",happiness
"['지금', '내가', '손해', '상황']",sadness
['손해'],sadness
"['이야기', '오늘', '경찰', '얘기']",neutral
['생각'],sadness
"['이벤트', '당첨']",happiness
"['거지', '상황']",neutral
"['화장실', '청소', '곰팡이', '지지']",angry
"['향수', '평소', '당첨']",happiness
"['해피', '산책']",surprise
"['환기', '곰팡이']",angry
['혼자'],happiness
"['오랜만', '산책', '해피', '목줄']",surprise
"['화장실', '청소', '곰팡이', '지지']",angry
['기분'],happiness
"['해피', '목줄']",surprise
"['그것', '애초', '창문']",angry
"['확인', '바보']",angry
"['오늘', '짭새', '구경']",neutral
[],angry
['해피'],surprise
['곰팡이'],angry
"['날씨', '동네', '경찰']",neutral
"['오랜만', '산책', '해피']",surprise
"['구매', '생각']",angry
[],neutral
['상황'],neutral
[],neutral
"['축하', '기분']",happiness
"['마라톤', '기록', '갱신']",happiness
"['에이', '선수', '기록']",happiness
"['쓰레기', '쓰레기통', '완전', '냄새']",disgust
"['해피', '산책']",surprise
"['이모', '이모카', '기분']",happiness
"['예전', '음식물', '쓰레기']",disgust
"['해피', '신나', '목줄']",surprise
"['오늘', '짭새', '구경']",neutral
"['취미', '생활', '혼자']",happiness
[],disgust
"['쓰레기', '쓰레기통', '냄새']",disgust
"['생각', '방향제', '겠어']",disgust
"['일인', '일인진', '경찰차', '동네', '대나']",neutral
"['내가', '큰일', '큰일날']",surprise
"['지금', '상황']",neutral
['사람'],surprise
[],disgust
"['저번', '음식물', '쓰레기', '부패']",disgust
"['지금', '해피']",surprise
"['뉴스', '만큼']",neutral
['내다버릴려'],disgust
"['방향제', '환기시킬려']",disgust
"['요즘', '주식']",sadness
"['날씨', '계속']",neutral
['응원'],disgust
['지인'],sadness
['계열'],sadness
"['축하', '기분']",happiness
['생각'],sadness
"['마라톤', '경기', '기록', '갱신']",happiness
"['축하', '하나']",happiness
['위로'],sadness
"['쓰레기', '쓰레기통', '냄새']",disgust
"['마라톤', '기록', '완전', '단축']",happiness
['노력'],happiness
"['쓰레기', '쓰레기통', '음식물', '사이']",disgust
"['정도', '자랑']",happiness
"['그것', '때문', '운동', '거지']",happiness
"['새끼', '나한', '나한테', '지랄', '지랄인']",angry
['고생'],disgust
[],angry
"['방향제', '일단', '쓰레기']",disgust
['주의'],angry
['혼자'],happiness
"['날씨', '방심', '거지']",disgust
"['이번', '혼자', '참가']",happiness
['냄새'],disgust
"['사람', '자기', '진짜']",angry
"['쓰레기', '쓰레기통', '음식물']",disgust
['언제'],angry
"['생각', '겠어']",disgust
"['그거', '방법']",disgust
['덕분'],disgust
"['새끼', '나한', '나한테']",angry
"['요즘', '주식']",sadness
['새끼'],angry
"['선배', '종목', '추천']",sadness
[],angry
"['짭새', '구경']",neutral
"['제약', '제약회사', '회사', '선배', '이야기']",sadness
"['나한', '나한테', '내가', '무엇']",angry
['그거'],neutral
"['사실', '지금', '내가', '처음', '프로']",sadness
"['일보', '일보직전', '직전']",angry
['어른'],neutral
"['오늘', '짭새들', '구경']",neutral
"['안녕', '요즘', '주식']",sadness
[],neutral
['미안'],neutral
"['손해', '당장', '이래']",sadness
"['미안', '미안하다', '하다']",neutral
"['친구', '추천', '매입', '마음']",sadness
"['내가', '잘못', '반성할게']",neutral
"['표현', '미안', '미안하다', '하다', '이상', '부분', '얘기']",neutral
"['받을려', '대화']",neutral
"['약품', '관련']",sadness
"['오늘', '짭새', '구경']",neutral
['짭새'],neutral
[],neutral
"['말하기', '정도']",sadness
"['오늘', '짭새', '구경']",neutral
"['기분', '지진']",neutral
['날씨'],neutral
"['어디', '얘기']",sadness
"['오늘', '짭새들']",neutral
"['사람', '내가', '무엇']",neutral
"['취객', '행패']",neutral
"['오늘', '날씨']",neutral
[],neutral
"['코로나', '때문', '취소지']",neutral
['사실'],neutral
['경찰'],neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
"['화장실', '청소', '곰팡이', '지지']",angry
['날씨'],neutral
"['오늘', '짭새', '구경']",neutral
"['택시', '택시기사', '기사', '승객']",neutral
['사람'],neutral
"['오늘', '짭새들', '거기']",neutral
[],neutral
[],neutral
"['창문', '환기']",angry
"['단순', '사람', '싸움']",neutral
"['코로나', '때문', '똑같애']",neutral
"['뉴스', '흉흉해', '흉해']",neutral
['지질'],angry
"['사람', '상대']",neutral
"['곰팡이', '제거제', '지지']",angry
['효과'],angry
"['불릴려', '릴려', '경찰']",neutral
"['오늘', '짭새', '구경']",neutral
"['소리', '정도']",neutral
"['쓰레기', '쓰레기통', '냄새']",disgust
['생각'],neutral
"['예전', '음식물', '쓰레기', '난리']",disgust
[],disgust
"['생각', '쓰레기']",disgust
"['이해', '실수']",disgust
['새끼'],angry
"['상사', '하소연', '거잖']",angry
['공감'],angry
"['완전', '무능력', '사람']",angry
"['나한', '나한테']",angry
"['오늘', '짭새', '구경']",neutral
['경찰'],neutral
[],neutral
[],neutral
"['오늘', '짭새', '짭새들', '구경']",neutral
['날씨'],neutral
['날씨'],neutral
"['경찰', '경찰분', '고생']",neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
"['길거리', '경찰차']",neutral
['소리'],neutral
"['나도', '오늘', '뉴스', '확인']",neutral
['상황'],neutral
"['플라이', '활동', '수업', '사람']",sadness
['사람'],sadness
"['무기력', '입맛']",sadness
"['씨발', '짜장면', '벌레']",disgust
['개노답'],disgust
"['사진', '겠다']",disgust
['겠다'],disgust
['프로젝트'],happiness
"['한데', '코로나', '때문', '걱정']",happiness
['겠다'],happiness
[],sadness
"['코로나', '때문']",sadness
"['어제', '구들', '약속도', '속도', '취소']",sadness
"['건강', '다행']",sadness
"['요즘', '다이어트']",sadness
"['연구', '연구실']",fear
['잠깐'],fear
[],fear
"['이벤트', '당첨']",happiness
"['향수', '개꿀']",happiness
[],happiness
"['냄새', '나중']",happiness
[],happiness
"['해피', '산책']",surprise
['목줄'],surprise
['해피'],surprise
"['이거', '목줄', '불량']",surprise
['운전자'],surprise
"['축하', '기분']",happiness
"['마라톤', '기록']",happiness
"['오바', '건강', '목적']",happiness
['기록'],happiness
['혼자'],happiness
"['요즘', '주식']",sadness
[],sadness
[],sadness
"['오늘', '이십', '이십만원']",sadness
[],sadness
"['이놈', '화장실', '청소', '곰팡이', '지질']",angry
"['내가', '그것', '개노답']",angry
"['아이', '그거', '건강']",angry
"['쓰레기', '쓰레기통', '냄새']",disgust
['진정'],surprise
"['지금', '냄새']",disgust
"['냄새', '이제']",disgust
"['새끼', '나한', '나한테']",angry
"['상사도', '상사', '나름', '새끼', '병신']",angry
['새끼'],angry
"['사람', '나한', '나한테', '지랄']",angry
['새끼'],angry
[],angry
[],angry
['상사'],angry
[],neutral
['참견'],neutral
"['마라톤', '기록', '갱신']",happiness
"['지적', '기분']",neutral
['보람'],happiness
"['지도', '비속어']",neutral
['오늘'],neutral
['노잼'],neutral
[],neutral
[],neutral
"['오늘', '짭새', '구경']",neutral
[],neutral
[],neutral
[],neutral
"['요즘', '주식']",sadness
"['할려', '기회', '이번', '마지막', '결심']",sadness
"['미국', '주식']",sadness
[],sadness
[],sadness
"['화장실', '청소', '곰팡이']",angry
"['하루', '하루종일', '종일', '곰팡이']",angry
[],angry
['창문'],angry
"['쓰레기', '쓰레기통', '냄새']",disgust
"['음식물', '쓰레기']",disgust
['사야'],disgust
['써야겠네'],neutral
"['기분', '나아', '나아지지도', '지지도']",neutral
['대화'],neutral
[],neutral
['경찰'],neutral
"['싸움', '신경']",neutral
"['오늘', '짭새', '보여', '구경']",neutral
[],neutral
['편의점'],neutral
['뉴스'],neutral
"['사람', '경찰', '정도']",neutral
"['축하', '기분']",happiness
"['마라톤', '이번', '대회', '진출']",happiness
"['선수', '십키로', '키로', '이번', '기록', '갱신']",happiness
['기분'],happiness
"['혼자', '이번']",happiness
"['축하', '기분']",happiness
"['마라톤', '평소']",happiness
"['기분', '노력할려']",happiness
['혼자'],happiness
"['요즘', '주식']",sadness
"['친구', '주식', '추천']",sadness
"['짜장면', '벌레']",disgust
"['친구', '추천']",sadness
['벌레'],disgust
[],disgust
"['짜장면', '벌레']",disgust
"['사진', '그거']",disgust
"['기분', '완전', '지금']",disgust
['사진'],disgust
['손해'],sadness
['전화'],disgust
[],disgust
[],disgust
"['화장실', '청소', '곰팡이']",angry
['프로젝트'],happiness
"['이제', '주말']",happiness
['생각'],angry
"['일주일', '일주일동안', '동안', '생각']",happiness
"['추천', '제품']",angry
['프로젝트'],happiness
[],angry
['진짜'],happiness
['친구'],happiness
"['고생', '보상']",happiness
['프로젝트'],happiness
"['축하', '이번']",happiness
['언제'],happiness
[],happiness
"['이번', '마라톤', '대회', '신기록', '기록']",happiness
"['에이', '정도']",happiness
['주말'],happiness
"['기분', '생각']",happiness
"['그것', '생각']",happiness
"['입맛', '하나']",disgust
"['여행', '일단']",happiness
"['혼자', '연습']",happiness
['전화'],disgust
"['쓰레기', '쓰레기통', '냄새']",disgust
"['지금', '청소']",disgust
[],sadness
"['요새', '코로나', '때문']",sadness
['친구'],sadness
[],sadness
['걱정'],sadness
['우울'],sadness
[],sadness
"['이놈', '코로나']",sadness
[],sadness
"['코로나', '때문', '집안']",sadness
[],sadness
[],sadness
"['생각', '운동', '해야']",sadness
"['마음', '무기력']",sadness
['엘리베이터'],fear
"['사람', '스트레칭']",sadness
"['씨발', '여기', '얘기']",fear
['새끼'],angry
"['비상벨', '잠시']",fear
[],angry
"['요즘', '주식']",sadness
[],fear
['정확'],angry
"['친구', '추천']",sadness
['엘리베이터'],fear
"['사표', '고민', '고민중']",angry
['시간'],angry
"['친구', '종목', '나도']",sadness
['엘리베이터'],fear
[],sadness
"['여기', '본관', '번째', '엘리베이터']",fear
['젠간'],sadness
['혼자'],fear
